-5.33364,0.237726,0.364545,0,0,0.0584073
-5.33364,0.237726,0.364545,0,0,0.0584073
-5.72922,0.166472,0.604754,0,0,0.0584073
-5.72922,0.166472,0.604754,0,0,0.0584073
-6.22034,0.0598473,0.982893,0,0,0.858407
-6.22034,0.0598473,0.982893,0,0,0.858407
-5.73372,-0.608951,0.697243,0,0,1.05841
-5.73372,-0.608951,0.697243,0,0,1.05841
-5.36296,-1.05346,0.524331,0,0,1.25841
-5.36296,-1.05346,0.524331,0,0,1.25841
-5.1854,-1.34361,0.4619,0,0,1.25841
-5.1854,-1.34361,0.4619,0,0,1.25841
-5.14198,-1.46478,0.432833,0,0,1.25841
-5.14198,-1.46478,0.432833,0,0,1.25841
-5.14583,-1.68343,0.415208,0,0,1.25841
-5.14583,-1.68343,0.415208,0,0,1.25841
-5.09516,-1.82377,0.401266,0,0,1.25841
-5.09516,-1.82377,0.401266,0,0,1.25841
-4.87718,-1.37075,0.440443,0,0,1.25841
-4.87718,-1.37075,0.440443,0,0,1.25841
-4.79195,-1.61585,0.465028,0,0,1.25841
-4.79195,-1.61585,0.465028,0,0,1.25841
-4.61355,-1.89676,0.424799,0,0,1.25841
-4.61355,-1.89676,0.424799,0,0,1.25841
-4.67819,-2.25992,0.585359,0,0,1.45841
-4.67819,-2.25992,0.585359,0,0,1.45841
-4.60405,-2.4224,0.354272,0,0,0.658407
-4.60405,-2.4224,0.354272,0,0,0.658407
-4.33815,-2.38932,0.38606,0,0,0.458407
-4.33815,-2.38932,0.38606,0,0,0.458407
-4.98374,-1.50978,0.426752,0,0,-0.741593
-4.98374,-1.50978,0.426752,0,0,-0.741593
-5.06475,-1.68022,0.433115,0,0,-0.541593
-5.06475,-1.68022,0.433115,0,0,-0.541593
-5.05555,-2.63073,0.905191,0,0,-0.141593
-5.05555,-2.63073,0.905191,0,0,-0.141593
-5.3745,-2.76533,0.746275,0,0,0.458407
-5.3745,-2.76533,0.746275,0,0,0.458407
-5.58733,-3.13358,0.320235,0,0,0.858407
-5.58733,-3.13358,0.320235,0,0,0.858407
-5.81482,-3.16715,0.721157,0,0,1.45841
-5.81482,-3.16715,0.721157,0,0,1.45841
-5.36209,-3.3474,0.608214,0,0,1.45841
-5.36209,-3.3474,0.608214,0,0,1.45841
-4.89285,-3.50948,0.52136,0,0,1.65841
-4.89285,-3.50948,0.52136,0,0,1.65841
-4.4003,-3.67511,0.47799,0,0,1.65841
-4.4003,-3.67511,0.47799,0,0,1.65841
-4.11633,-3.8208,0.479183,0,0,1.65841
-4.11633,-3.8208,0.479183,0,0,1.65841
-3.88974,-3.84735,0.489858,0,0,1.65841
-3.88974,-3.84735,0.489858,0,0,1.65841
-4.12199,-3.97381,0.550532,0,0,0.858407
-4.12199,-3.97381,0.550532,0,0,0.858407
-4.00735,-3.87217,0.540393,0,0,-0.141593
-4.00735,-3.87217,0.540393,0,0,-0.141593
-3.27487,-3.80936,0.514776,0,0,0.658407
-3.27487,-3.80936,0.514776,0,0,0.658407
-3.00336,-3.70201,0.535487,0,0,0.0584073
-3.00336,-3.70201,0.535487,0,0,0.0584073
-2.80655,-3.8257,0.547351,0,0,0.0584073
-2.80655,-3.8257,0.547351,0,0,0.0584073
-2.72543,-3.94235,0.496069,0,0,0.0584073
-2.72543,-3.94235,0.496069,0,0,0.0584073
-2.52338,-4.01283,0.503459,0,0,0.0584073
-2.52338,-4.01283,0.503459,0,0,0.0584073
-2.41374,-3.9868,0.875211,0,0,1.05841
-2.41374,-3.9868,0.875211,0,0,1.05841
-2.35073,-4.14518,0.479863,0,0,1.05841
-2.35073,-4.14518,0.479863,0,0,1.05841
-2.65317,-4.00356,0.506034,0,0,1.25841
-2.65317,-4.00356,0.506034,0,0,1.25841
-2.90795,-4.2866,0.726985,0,0,1.85841
-2.90795,-4.2866,0.726985,0,0,1.85841
-3.26019,-4.10357,0.72293,0,0,2.05841
-3.26019,-4.10357,0.72293,0,0,2.05841
-3.37298,-3.80946,0.585886,0,0,1.85841
-3.37298,-3.80946,0.585886,0,0,1.85841
-3.31087,-4.12793,0.516125,0,0,1.85841
-3.31087,-4.12793,0.516125,0,0,1.85841
-3.28586,-4.63797,0.532957,0,0,1.85841
-3.28586,-4.63797,0.532957,0,0,1.85841
-3.27557,-5.06461,0.601706,0,0,2.05841
-3.27557,-5.06461,0.601706,0,0,2.05841
-2.29409,-4.9991,0.890709,0,0,2.05841
-2.29409,-4.9991,0.890709,0,0,2.05841
-1.63007,-5.3532,1.05293,0,0,2.25841
-1.63007,-5.3532,1.05293,0,0,2.25841
-0.869591,-6.01739,1.07361,0,0,2.25841
-0.869591,-6.01739,1.07361,0,0,2.25841
-0.143641,-6.98947,0.914388,0,0,2.45841
-0.143641,-6.98947,0.914388,0,0,2.45841
-0.599445,-5.67792,0.764585,0,0,0.458407
-0.599445,-5.67792,0.764585,0,0,0.458407
-0.91528,-5.06989,0.658854,0,0,0.658407
-0.91528,-5.06989,0.658854,0,0,0.658407
-1.01137,-4.86052,0.659221,0,0,0.458407
-1.01137,-4.86052,0.659221,0,0,0.458407
-1.58818,-5.26347,0.685554,0,0,0.858407
-1.58818,-5.26347,0.685554,0,0,0.858407
-1.35343,-4.48326,0.673105,0,0,0.858407
-1.35343,-4.48326,0.673105,0,0,0.858407
-1.3706,-4.2652,0.474433,0,0,1.25841
-1.3706,-4.2652,0.474433,0,0,1.25841
-0.978167,-4.43052,0.646921,0,0,1.25841
-0.978167,-4.43052,0.646921,0,0,1.25841
-1.17976,-4.65837,0.585608,0,0,2.25841
-1.17976,-4.65837,0.585608,0,0,2.25841
-0.976266,-4.66567,0.563639,0,0,2.45841
-0.976266,-4.66567,0.563639,0,0,2.45841
-0.448916,-4.30467,0.595221,0,0,2.45841
-0.448916,-4.30467,0.595221,0,0,2.45841
-0.0948167,-4.22617,0.54519,0,0,2.65841
-0.0948167,-4.22617,0.54519,0,0,2.65841
-0.0304463,-4.10185,0.458123,0,0,1.65841
-0.0304463,-4.10185,0.458123,0,0,1.65841
1.00669,-4.10671,0.477119,0,0,1.85841
1.00669,-4.10671,0.477119,0,0,1.85841
0.892628,-4.04347,0.531174,0,0,2.45841
0.892628,-4.04347,0.531174,0,0,2.45841
0.823885,-4.1112,0.556844,0,0,2.65841
0.823885,-4.1112,0.556844,0,0,2.65841
1.08938,-4.16092,0.351636,0,0,2.65841
1.08938,-4.16092,0.351636,0,0,2.65841
1.31416,-4.22462,0.233729,0,0,2.85841
1.31416,-4.22462,0.233729,0,0,2.85841
1.60717,-4.29967,0.0913132,0,0,2.85841
1.60717,-4.29967,0.0913132,0,0,2.85841
1.94794,-4.37257,-0.0359036,0,0,2.85841
1.94794,-4.37257,-0.0359036,0,0,2.85841
2.29777,-4.41708,-0.117695,0,0,2.85841
2.29777,-4.41708,-0.117695,0,0,2.85841
2.55779,-4.28269,0.310892,0,0,2.85841
2.55779,-4.28269,0.310892,0,0,2.85841
3.35387,-4.12483,-0.263598,0,0,2.05841
3.35387,-4.12483,-0.263598,0,0,2.05841
2.40297,-4.55257,-0.255558,0,0,1.65841
2.40297,-4.55257,-0.255558,0,0,1.65841
2.28823,-4.8118,-0.0352895,0,0,1.65841
2.28823,-4.8118,-0.0352895,0,0,1.65841
2.46942,-4.43428,0.050569,0,0,1.25841
2.46942,-4.43428,0.050569,0,0,1.25841
3.06676,-3.88509,0.325868,0,0,1.45841
3.06676,-3.88509,0.325868,0,0,1.45841
3.29749,-3.38084,0.717676,0,0,1.45841
3.29749,-3.38084,0.717676,0,0,1.45841
3.4567,-2.42445,1.51788,0,0,1.25841
3.4567,-2.42445,1.51788,0,0,1.25841
3.75084,-1.42273,1.76085,0,0,1.65841
3.75084,-1.42273,1.76085,0,0,1.65841
4.0888,-0.774357,1.44109,0,0,2.05841
4.0888,-0.774357,1.44109,0,0,2.05841
4.3247,-0.378623,1.20339,0,0,2.05841
4.3247,-0.378623,1.20339,0,0,2.05841
4.40426,-0.0106281,1.02079,0,0,2.25841
4.40426,-0.0106281,1.02079,0,0,2.25841
4.45235,0.309158,0.890071,0,0,2.25841
4.45235,0.309158,0.890071,0,0,2.25841
4.47141,0.689831,0.780293,0,0,2.25841
4.47141,0.689831,0.780293,0,0,2.25841
4.52053,0.969829,0.691982,0,0,2.25841
4.52053,0.969829,0.691982,0,0,2.25841
4.65663,1.21832,0.660901,0,0,2.45841
4.65663,1.21832,0.660901,0,0,2.45841
4.74203,1.6483,0.654381,0,0,2.45841
4.74203,1.6483,0.654381,0,0,2.45841
4.69433,1.95275,0.67027,0,0,2.65841
4.69433,1.95275,0.67027,0,0,2.65841
4.84905,2.32315,0.704265,0,0,2.65841
4.84905,2.32315,0.704265,0,0,2.65841
5.10523,2.97713,0.610189,0,0,2.85841
5.10523,2.97713,0.610189,0,0,2.85841
4.49501,3.89687,0.127634,0,0,2.85841
4.49501,3.89687,0.127634,0,0,2.85841
4.66068,3.25687,0.509114,0,0,2.85841
4.66068,3.25687,0.509114,0,0,2.85841
3.18628,-1.90537,3.23164,0,0,2.65841
3.18628,-1.90537,3.23164,0,0,2.65841
2.85304,-1.41487,4.30071,0,0,2.05841
2.85304,-1.41487,4.30071,0,0,2.05841
1.78676,-0.371973,5.3125,0,0,2.25841
1.78676,-0.371973,5.3125,0,0,2.25841
1.90623,-2.28454,4.60575,0,0,1.05841
1.90623,-2.28454,4.60575,0,0,1.05841
0.289167,-1.90853,5.89553,0,0,0.458407
0.289167,-1.90853,5.89553,0,0,0.458407
-1.04029,-1.14671,6.7199,0,0,-0.341593
-1.04029,-1.14671,6.7199,0,0,-0.341593
-1.60083,-0.429189,7.15195,0,0,-0.741593
-1.60083,-0.429189,7.15195,0,0,-0.741593
-1.79769,0.421197,7.30101,0,0,-1.14159
-1.79769,0.421197,7.30101,0,0,-1.14159
-1.51343,1.53436,7.12441,0,0,-1.94159
-1.51343,1.53436,7.12441,0,0,-1.94159
2.65403,-2.80873,2.74102,0,0,-2.74159
2.65403,-2.80873,2.74102,0,0,-2.74159
3.45003,-2.28927,2.2101,0,0,3.14159
3.45003,-2.28927,2.2101,0,0,3.14159
4.80313,-1.67511,0.901675,0,0,-2.94159
4.80313,-1.67511,0.901675,0,0,-2.94159
4.61681,-2.17172,-0.0130267,0,0,-2.74159
4.61681,-2.17172,-0.0130267,0,0,-2.74159
4.13657,-3.24153,-0.212307,0,0,-2.94159
4.13657,-3.24153,-0.212307,0,0,-2.94159
6.67036,-1.61031,-0.62431,0,0,-2.54159
6.67036,-1.61031,-0.62431,0,0,-2.54159
4.99313,-1.21929,-0.198553,0,0,-2.54159
4.99313,-1.21929,-0.198553,0,0,-2.54159
5.22255,-0.54199,-0.216969,0,0,-2.34159
5.22255,-0.54199,-0.216969,0,0,-2.34159
5.42183,-0.00297428,0.593029,0,0,-2.54159
5.42183,-0.00297428,0.593029,0,0,-2.54159
5.50007,0.00264237,-0.18573,0,0,-2.34159
5.50007,0.00264237,-0.18573,0,0,-2.34159
6.22025,0.598919,-0.26283,0,0,-2.14159
6.22025,0.598919,-0.26283,0,0,-2.14159
5.76042,1.28133,0.00210511,0,0,-1.94159
5.76042,1.28133,0.00210511,0,0,-1.94159
6.06006,2.35724,-0.0398222,0,0,-1.94159
6.06006,2.35724,-0.0398222,0,0,-1.94159
5.63824,2.50262,0.108069,0,0,-1.74159
5.63824,2.50262,0.108069,0,0,-1.74159
5.71032,3.33547,-0.194941,0,0,-1.74159
5.71032,3.33547,-0.194941,0,0,-1.74159
5.01179,3.59772,-0.0554938,0,0,-1.74159
5.01179,3.59772,-0.0554938,0,0,-1.74159
5.30684,4.14553,-0.047442,0,0,-1.54159
5.30684,4.14553,-0.047442,0,0,-1.54159
7.18383,5.29221,-2.37287,0,0,-1.74159
7.18383,5.29221,-2.37287,0,0,-1.74159
9.1438,5.4939,-5.41369,0,0,-1.94159
9.1438,5.4939,-5.41369,0,0,-1.94159
15,15,-8,0,0,0
